qid,step_idx,total_steps,prefix_chars,prefix_words,P@1,R@1,F1@1,Hit@1,nDCG@1,MRR@1
PartII_question_28024,2,2,564,97,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_69066,1,2,353,59,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_69066,2,2,400,64,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20040,1,2,257,43,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20040,2,2,667,97,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_68156,1,2,278,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_68156,2,2,801,120,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_27941,1,2,246,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_27941,2,2,293,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20336,1,2,370,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20336,2,2,1194,173,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_5067,1,2,190,35,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_5067,2,2,237,40,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_56857,1,2,339,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_56857,2,2,801,125,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_18552,1,2,306,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_18552,2,2,590,91,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_68037,1,2,249,38,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_68037,2,2,296,43,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_28518,1,2,383,57,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_28518,2,2,446,62,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_74533,1,2,122,22,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_74533,2,2,143,27,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_71012,1,2,311,44,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_71012,2,2,358,49,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_49540,1,2,334,61,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_49540,2,2,381,66,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_59308,1,2,222,37,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_59308,2,2,497,80,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_10715,1,2,200,36,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_10715,2,2,608,85,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_62127,1,2,323,56,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_62127,2,2,470,75,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_70537,1,2,236,36,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_70537,2,2,283,41,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_67522,1,2,319,52,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_67522,2,2,555,87,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_8227,1,2,264,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_8227,2,2,915,135,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_71848,1,2,196,36,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_71848,2,2,695,108,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_44375,1,2,276,48,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_44375,2,2,989,142,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_9360,1,2,273,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_9360,2,2,320,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_10246,1,2,277,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_10246,2,2,549,91,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_17108,1,2,230,38,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_17108,2,2,519,80,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_43506,1,2,323,56,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_43506,2,2,1039,101,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_11592,1,2,302,57,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_11592,2,2,743,121,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_42979,1,2,292,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_42979,2,2,339,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_22079,1,2,294,51,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_22079,2,2,978,160,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_42021,1,2,240,40,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_42021,2,2,287,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_28343,1,2,358,58,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_28343,2,2,917,157,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_8593,1,2,273,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_8593,2,2,677,109,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_27508,1,2,284,46,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_27508,2,2,1608,254,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_37205,1,2,267,48,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_37205,2,2,314,53,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_47850,1,2,202,37,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_47850,2,2,372,64,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_24126,1,2,229,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_24126,2,2,276,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_54321,1,2,168,31,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_54321,2,2,215,36,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_55541,1,2,338,63,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_55541,2,2,385,68,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_46944,1,2,275,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_46944,2,2,322,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_31057,1,2,247,36,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_31057,2,2,627,76,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_54834,1,2,336,57,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_54834,2,2,856,131,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_3413,1,2,226,36,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_3413,2,2,723,105,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_50991,1,2,293,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_50991,2,2,340,52,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_36466,1,2,317,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_36466,2,2,505,78,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20535,1,2,274,46,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_20535,2,2,1028,160,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_68644,1,2,336,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_68644,2,2,383,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_30460,1,2,268,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_30460,2,2,1252,94,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_67705,1,2,301,51,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_67705,2,2,646,103,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_23555,1,2,359,58,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_23555,2,2,661,105,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_49612,1,2,204,31,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_49612,2,2,251,36,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_35130,1,2,247,42,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_35130,2,2,954,137,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_57690,1,2,287,51,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_57690,2,2,536,93,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_48156,1,2,227,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_48156,2,2,274,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_18781,1,2,216,37,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_18781,2,2,805,110,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_7289,1,2,214,38,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_7289,2,2,1433,165,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_32686,1,2,302,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_32686,2,2,349,59,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_73865,1,2,278,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_73865,2,2,1127,140,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_61302,1,2,377,63,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_61302,2,2,424,68,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_13275,1,2,207,40,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_13275,2,2,254,45,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_71795,1,2,204,34,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_71795,2,2,251,39,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_63653,1,2,309,52,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_63653,2,2,530,85,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_7024,1,2,319,51,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_7024,2,2,364,56,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_70983,1,2,298,52,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_70983,2,2,345,57,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_23301,1,2,234,39,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_23301,2,2,281,44,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_45698,1,2,278,46,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_45698,2,2,325,51,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_36288,1,2,285,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_36288,2,2,474,79,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_51572,1,2,227,41,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_51572,2,2,274,46,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_61310,1,2,388,66,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_61310,2,2,611,95,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_45955,1,2,258,45,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_45955,2,2,463,76,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_35472,1,2,251,40,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_35472,2,2,463,70,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_58861,1,2,318,48,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_58861,2,2,921,130,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_25391,1,2,291,47,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_25391,2,2,681,103,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_37008,1,2,239,40,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_37008,2,2,779,121,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_19167,1,2,315,61,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_19167,2,2,502,86,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_67081,1,2,251,44,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_67081,2,2,607,102,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_55390,1,2,229,38,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_55390,2,2,1006,96,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_72334,1,2,224,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_72334,2,2,776,143,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_40879,1,2,282,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_40879,2,2,1909,172,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_36040,1,2,301,51,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_36040,2,2,1020,124,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_58982,1,2,260,44,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_58982,2,2,307,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_39912,1,2,276,46,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_39912,2,2,907,147,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_19329,1,2,293,48,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_19329,2,2,340,53,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_48629,1,2,214,33,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_48629,2,2,501,75,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_46789,1,2,130,25,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_46789,2,2,304,52,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_39594,1,2,363,65,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_39594,2,2,410,70,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_35140,1,2,325,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_35140,2,2,372,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_29318,1,2,256,44,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_29318,2,2,303,49,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_9709,1,2,281,45,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_9709,2,2,328,50,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_10265,1,2,308,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_10265,2,2,1497,178,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_28314,1,2,399,69,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_28314,2,2,446,74,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_38686,1,2,271,48,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_38686,2,2,318,53,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_64383,1,2,319,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_64383,2,2,666,110,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_18672,1,2,441,78,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_18672,2,2,488,83,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_32019,1,2,307,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_32019,2,2,1252,173,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_14201,1,2,363,68,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_14201,2,2,1131,181,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_36520,1,2,170,31,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_36520,2,2,668,94,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_71036,1,2,348,57,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_71036,2,2,947,148,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_34592,1,2,208,37,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_34592,2,2,350,59,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_40640,1,2,296,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_40640,2,2,996,181,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_360,1,3,68,13,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_360,2,3,100,20,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_360,3,3,145,27,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_70166,1,2,188,28,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_70166,2,2,389,56,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_74555,1,2,78,15,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_74555,2,2,99,20,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_46499,1,2,320,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_46499,2,2,367,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_57762,1,2,194,31,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_57762,2,2,441,67,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_28115,1,2,241,46,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_28115,2,2,466,82,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_761,1,2,47,9,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_761,2,2,6881,1064,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_21088,1,2,270,47,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_21088,2,2,581,93,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_7303,1,2,264,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_7303,2,2,1066,188,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_38153,1,2,229,39,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_38153,2,2,705,106,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_68242,1,2,257,45,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_68242,2,2,1099,151,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_18382,1,2,362,64,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_18382,2,2,1042,175,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_38865,1,2,224,39,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_38865,2,2,1016,164,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_66465,1,2,271,52,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_66465,2,2,713,120,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_1418,1,2,66,12,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_1418,2,2,2870,437,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_59364,1,2,184,29,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_59364,2,2,698,101,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_42755,1,2,282,52,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_42755,2,2,450,79,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_14369,1,2,238,41,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_14369,2,2,612,97,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_13203,1,2,127,21,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_13203,2,2,580,87,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_11092,1,2,271,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_11092,2,2,318,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_39792,1,2,144,24,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_39792,2,2,191,29,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_33005,1,2,248,43,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_33005,2,2,742,97,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_791,1,2,39,7,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_791,2,2,1276,169,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_60286,1,2,267,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_60286,2,2,314,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_74836,1,2,125,22,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_74836,2,2,146,27,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_7411,1,2,256,43,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_7411,2,2,1131,188,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_29831,1,2,248,38,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_29831,2,2,295,43,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_65747,1,2,304,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_65747,2,2,1437,222,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_67183,1,2,231,35,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_67183,2,2,417,63,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_5448,1,2,233,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_5448,2,2,741,94,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_26654,1,2,280,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_26654,2,2,774,72,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_71596,1,2,477,80,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_71596,2,2,990,153,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_48219,1,2,275,46,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_48219,2,2,322,51,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_43988,1,2,217,36,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_43988,2,2,444,70,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_29643,1,2,246,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_29643,2,2,720,116,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_5268,1,2,268,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_5268,2,2,315,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_45094,1,2,304,60,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_45094,2,2,351,65,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_44805,1,2,314,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_44805,2,2,993,143,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_30093,1,2,217,41,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_30093,2,2,264,46,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_14963,1,2,232,40,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_14963,2,2,279,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_30261,1,2,397,63,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_30261,2,2,946,137,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_61370,1,2,290,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_61370,2,2,1130,151,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_9239,1,2,210,40,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_9239,2,2,360,62,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_44550,1,2,281,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_44550,2,2,969,160,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_30769,1,2,225,41,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_30769,2,2,1278,111,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_10021,1,2,286,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_10021,2,2,331,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_29499,1,2,340,60,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_29499,2,2,539,89,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_37779,1,2,296,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_37779,2,2,605,101,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_65816,1,2,237,41,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_65816,2,2,655,112,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_73458,1,2,231,36,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_73458,2,2,473,72,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_48566,1,2,286,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_48566,2,2,716,113,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_43451,1,2,321,58,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_43451,2,2,610,103,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_23383,1,2,384,64,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_23383,2,2,431,69,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_73206,1,2,376,70,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_73206,2,2,423,75,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_15620,1,2,357,63,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_15620,2,2,404,68,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_15286,1,2,326,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_15286,2,2,373,60,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_46276,1,2,114,22,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_46276,2,2,378,64,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_44732,1,2,250,44,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_44732,2,2,297,49,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_5140,1,2,301,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_5140,2,2,348,52,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_61032,1,2,243,44,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_61032,2,2,875,104,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_18016,1,2,265,48,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_18016,2,2,451,76,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_38021,1,2,256,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_38021,2,2,303,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_36740,1,2,340,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_36740,2,2,1236,178,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_14839,1,2,173,28,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_14839,2,2,590,88,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_47878,1,2,175,32,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_47878,2,2,456,72,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_62883,1,2,248,33,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_62883,2,2,615,84,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_28137,1,2,254,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_28137,2,2,579,98,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_75318,1,2,122,25,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_75318,2,2,528,101,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_4075,1,2,315,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_4075,2,2,598,96,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_43889,1,2,214,37,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_43889,2,2,261,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_42163,1,2,326,60,0.0,0.0,0.0,0.0,0.0,0.0
